order_id,customer_id,province,amount,status,order_date,updated_at
2014,13,NgheAn,3881968.0,COMPLETED,2025-05-31,2025-05-31 09:42:00
1737,128,NgheAn,1055426.0,shipping,2025-05-27,2025-05-27 14:41:00
1717,72,DaNang,7747415.0,CANCELLED,2025-10-22,2025-10-22 06:54:00
413,142,HaiPhong,12218888.0,PENDING,2025-01-06,2025-01-06 04:21:00
672,19,CanTho,3686151.0,COMPLETED,2025-04-03,2025-04-03 19:55:00
1143,67,CanTho,2385571.0,CANCELLED,2025-02-08,2025-02-08 23:47:00
1393,92,HaNoi,3399119.0,CANCELLED,2025-10-18,2025-10-18 08:15:00
20,124,NgheAn,5437280.0,PENDING,2025-04-25,2025-04-25 04:00:00
1715,187,CanTho,14288693.0,CANCELLED,2025-07-17,2025-07-17 04:18:00
2353,108,DaNang,15234806.0,CANCELLED,2025-01-23,2025-01-23 20:16:00
799,138,HoChiMinh,7649849.0,SHIPPING,2025-01-31,2025-01-31 02:31:00
2371,147,CanTho,14771127.0,CANCELLED,31/02/2025,2025-08-07 07:04:00
1512,82,NgheAn,5798143.0,COMPLETED,2025-02-02,2025-02-02 03:36:00
1004,112,HaiPhong,1858055.0,CANCELLED,2025-09-25,2025-09-26 06:40:00
1798,27,HaNoi,12872326.0,PENDING,2025-03-25,2025-03-25 00:54:00
2449,166,NgheAn,17446831.0,pending,2025-05-25,2025-05-25 21:33:00
1111,43,CanTho,12645678.0,PENDING,2025-03-09,2025-03-09 11:52:00
2988,113,DaNang,16357104.0,CANCELLED,2025-07-01,2025-07-01 15:19:00
871,2,HoChiMinh,14926658.0,PENDING,2025-08-31,2025-08-31 06:29:00
1575,142,HoChiMinh,13041988.0,SHIPPING,2025-01-20,2025-01-20 21:07:00
844,193,DaNang,-159288,COMPLETED,2025-06-15,2025-06-15 14:14:00
959,138,HaiPhong,17219890.0,CANCELLED,2025-03-20,2025-03-20 08:02:00
1313,66,HaNoi,13120298.0,COMPLETED,2025-02-11,2025-02-11 12:42:00
2854,173,CanTho,4331115.0,PENDING,2025-08-29,2025-08-29 14:06:00
1462,163,CanTho,,PENDING,2025-07-01,2025-07-01 23:08:00
1500,159,NgheAn,883911.0,COMPLETED,2025-02-04,2025-02-04 16:31:00
2771,170,HaNoi,12706524.0,SHIPPING,2025-06-24,2025-06-24 07:10:00
2297,118,NgheAn,15375470.0,SHIPPING,2025-13-40,2025-08-03 13:04:00
2280,123,HaiPhong,1431897.0,COMPLETED,2025-04-11,2025-04-11 17:33:00
1054,90,HaNoi,5270084.0,Shipping,2025-05-06,2025-05-06 04:03:00
1415,96,DaNang,2753743.0,COMPLETED,2025-02-20,2025-02-20 23:23:00
1202,44,HaiPhong,18818885.0,SHIPPING,2025-07-25,2025-07-25 16:01:00
2811,107,HaNoi,18760339.0,PENDING,2025-03-07,2025-03-08 12:32:00
1667,151,DaNang,,SHIPPING,2025-09-04,2025-09-04 17:36:00
1591,171,DaNang,0,COMPLETED,2025-04-06,2025-04-06 00:36:00
2682,116,HoChiMinh,13704348.0,COMPLETED,2025-05-08,2025-05-08 04:06:00
312,2,HoChiMinh,2563434.0,Pending,2025-09-02,2025-09-02 17:36:00
2874,117,HaiPhong,19474407.0,SHIPPING,2025-03-21,2025-03-21 12:08:00
850,169,HaiPhong,4420108.0,SHIPPING,2025-03-08,2025-03-08 06:31:00
246,37,CanTho,7465796.0,PENDING,,2025-05-25 00:55:00
1722,148,CanTho,1023927.0,SHIPPING,2025-04-02,2025-04-02 11:59:00
1542,99,NgheAn,12889081.0,PENDING,,2025-10-09 11:27:00
892,582,HaiPhong,12415749.0,CANCELLED,2025-01-27,2025-01-27 18:34:00
1336,196,DaNang,8710011.0,PENDING,2025-05-23,2025-05-23 13:33:00
1049,61,HaiPhong,17484203.0,SHIPPING,2025-10-03,2025-10-03 04:28:00
2097,18,HoChiMinh,9049278.0,CANCELLED,2025-01-24,2025-01-24 12:58:00
2687,197,HaiPhong,4701702.0,PENDING,2025-07-22,2025-07-22 12:14:00
1460,3,CanTho,3380278.0,CANCELLED,2025-01-15,2025-01-15 07:52:00
706,113,NgheAn,1068212.0,COMPLETED,2025-07-27,2025-07-27 07:17:00
2720,51,NgheAn,8044877.0,SHIPPING,2025-10-09,2025-10-09 12:07:00
2656,159,HaNoi,18284807.0,PENDING,2025-07-07,2025-07-07 03:11:00
1230,101,DaNang,16637062.0,COMPLETED,2025-01-31,2025-01-31 17:29:00
2295,85,HoChiMinh,14645564.0,CANCELLED,2025-06-02,2025-06-02 13:59:00
295,61,HoChiMinh,0,PENDING,2025-06-30,2025-06-30 17:25:00
695,78,CanTho,11893574.0,SHIPPING,2025-05-12,2025-05-12 12:56:00
2957,133,DaNang,12556980.0,COMPLETED,2025-08-09,2025-08-09 17:05:00
2945,490,CanTho,5296184.0,SHIPPING,2025-06-23,2025-06-23 18:10:00
17,132,HoChiMinh,19278887.0,SHIPPING,2025-02-13,2025-02-13 13:12:00
511,117,HoChiMinh,2556125.0,PENDING,2025-02-10,2025-02-10 23:43:00
1880,95,HaiPhong,17103195.0,Pending,2025-07-18,2025-07-18 07:56:00
1161,18,NgheAn,13719957.0,COMPLETED,2025-01-06,2025-01-06 11:54:00
1425,6,HaiPhong,3354236.0,PENDING,2025-07-04,2025-07-05 17:26:00
2239,103,HaNoi,13085055.0,CANCELLED,2025-09-19,2025-09-19 02:56:00
198,549,DaNang,16385084.0,PENDING,2025-06-13,2025-06-13 04:19:00
1988,23,HaNoi,4412444.0,PENDING,2025-09-05,2025-09-05 00:18:00
1651,41,HaiPhong,2133065.0,CANCELLED,2025-06-03,2025-06-03 11:54:00
277,112,HaiPhong,2397497.0,CANCELLED,2025-10-06,2025-10-06 22:45:00
2264,69,HaNoi,15008738.0,COMPLETED,2025-04-10,2025-04-10 03:58:00
2827,627,HaiPhong,286169.0,SHIPPING,2025-06-07,2025-06-07 12:40:00
2100,56,HaiPhong,10853887.0,SHIPPING,2025-07-20,2025-07-20 04:29:00
612,88,CanTho,18729469.0,COMPLETED,2025-08-01,2025-08-01 21:58:00
2786,157,DaNang,15004609.0,Pending,2025-09-09,2025-09-09 14:58:00
1513,5,NgheAn,9072202.0,CANCELLED,2025-06-17,2025-06-17 09:27:00
216,113,DaNang,15188472.0,CANCELLED,2025-04-06,2025-04-06 14:11:00
2484,96,HaNoi,5420665.0,PENDING,2025-05-21,2025-05-21 18:11:00
452,265,HoChiMinh,7404935.0,COMPLETED,2025-07-31,2025-07-31 12:33:00
587,85,HaiPhong,4503246.0,CANCELLED,2025-03-30,2025-03-30 06:24:00
2265,192,HaiPhong,3425366.0,SHIPPING,2025-06-09,2025-06-09 19:58:00
1073,116,HoChiMinh,-82930,SHIPPING,2025-09-16,2025-09-16 04:32:00
1785,141,HaiPhong,9172931.0,CANCELLED,2025-06-20,2025-06-20 04:08:00
2659,186,HaNoi,16415124.0,SHIPPING,2025-05-19,2025-05-19 10:40:00
1075,501,HoChiMinh,1601963.0,CANCELLED,2025-01-06,2025-01-06 20:11:00
1349,77,HoChiMinh,12900359.0,CANCELLED,2025-09-12,2025-09-12 10:17:00
1233,85,DaNang,19527790.0,COMPLETED,2025-08-17,2025-08-17 14:40:00
1256,169,HoChiMinh,4497123.0,COMPLETED,2025-06-07,2025-06-07 12:17:00
279,26,HoChiMinh,13329833.0,SHIPPING,2025-03-15,2025-03-15 10:39:00
104,174,DaNang,223667.0,pending,2025-07-04,2025-07-04 23:18:00
292,80,DaNang,4756117.0,SHIPPING,2025-10-23,2025-10-23 01:38:00
2134,7,DaNang,17823499.0,SHIPPING,2025-03-18,2025-03-18 17:18:00
135,138,HoChiMinh,2101176.0,PENDING,2025-05-05,2025-05-05 07:04:00
1180,77,DaNang,430906.0,CANCELLED,2025-08-21,2025-08-21 18:46:00
2350,103,HaNoi,8344537.0,CANCELLED,2025-05-22,2025-05-22 06:33:00
865,110,HaNoi,17232779.0,COMPLETED,2025-05-11,2025-05-11 15:53:00
105,157,HoChiMinh,459517.0,CANCELLED,2025-09-01,2025-09-01 07:07:00
2699,91,HaiPhong,6355094.0,CANCELLED,2025-09-01,2025-09-01 18:00:00
1092,186,NgheAn,19579162.0,COMPLETED,2025-10-02,2025-10-02 16:10:00
2102,123,HoChiMinh,14345790.0,CANCELLED,2025-01-01,2025-01-01 04:41:00
2785,151,HaNoi,10089381.0,COMPLETED,2025-01-08,2025-01-08 10:06:00
1939,112,HaiPhong,52697.0,PENDING,2025-02-14,2025-02-14 20:28:00
237,149,HaiPhong,17677712.0,PENDING,2025-03-24,2025-03-24 22:55:00
2990,155,CanTho,14434853.0,COMPLETED,2025-06-11,2025-06-11 13:54:00
1901,64,HoChiMinh,6098112.0,pending,2025-06-28,2025-06-28 13:02:00
2702,130,DaNang,13293905.0,PENDING,2025-06-23,2025-06-23 03:24:00
1018,87,HaNoi,8520236.0,SHIPPING,2025-05-24,2025-05-24 17:16:00
2912,150,HoChiMinh,5646420.0,CANCELLED,2025-06-29,2025-06-29 18:45:00
619,112,CanTho,16128560.0,SHIPPING,2025-05-03,2025-05-03 12:41:00
1743,38,HoChiMinh,14563237.0,PENDING,2025-01-06,2025-01-06 14:04:00
680,169,CanTho,10471451.0,CANCELLED,2025-02-19,2025-02-19 19:46:00
786,119,HaNoi,6874475.0,COMPLETED,2025-08-15,2025-08-15 03:03:00
401,59,DaNang,1244766.0,CANCELLED,2025-05-27,2025-05-27 18:56:00
2708,471,DaNang,18448544.0,COMPLETED,2025-10-16,2025-10-16 06:53:00
540,101,DaNang,10735179.0,COMPLETED,2025-06-25,2025-06-25 05:26:00
2570,526,DaNang,11801937.0,SHIPPING,2025-06-29,2025-06-29 06:32:00
1970,118,HaiPhong,13658354.0,SHIPPING,2025-01-07,2025-01-07 23:57:00
1080,149,HaiPhong,18280137.0,PENDING,2025-07-19,2025-07-19 05:20:00
30,24,HaiPhong,4076662.0,COMPLETED,2025-04-25,2025-04-25 22:07:00
224,147,NgheAn,15195826.0,COMPLETED,2025-06-27,2025-06-27 19:27:00
593,182,HaiPhong,11731035.0,CANCELLED,2025-07-24,2025-07-24 14:29:00
1544,109,HaNoi,6765916.0,SHIPPING,2025-06-16,2025-06-16 07:00:00
1079,96,HoChiMinh,9861558.0,COMPLETED,2025-07-30,2025-07-30 17:19:00
1122,190,NgheAn,12039726.0,CANCELLED,2025-09-17,2025-09-17 16:10:00
1464,138,HoChiMinh,681194.0,COMPLETED,2025-02-10,2025-02-10 02:37:00
2093,122,HaiPhong,5279569.0,SHIPPING,2025-01-21,2025-01-21 11:11:00
724,194,NgheAn,8461481.0,PENDING,2025-05-16,2025-05-16 04:59:00
408,112,HaNoi,9696954.0,PENDING,2025-08-19,2025-08-19 03:59:00
3000,113,HoChiMinh,7122313.0,COMPLETED,2025-04-03,2025-04-04 02:47:00
395,74,HaNoi,17673029.0,PENDING,2025-02-14,2025-02-14 04:05:00
2129,15,NgheAn,13312432.0,COMPLETED,2025-02-27,2025-02-27 16:57:00
1378,47,DaNang,17696102.0,CANCELLED,2025-05-12,2025-05-12 15:13:00
696,121,HaiPhong,7582246.0,CANCELLED,2025-07-12,2025-07-12 13:00:00
1565,198,HoChiMinh,5894985.0,SHIPPING,2025-05-21,2025-05-21 00:55:00
1417,173,NgheAn,16270829.0,COMPLETED,2025-02-19,2025-02-19 21:43:00
698,4,DaNang,9672795.0,PENDING,2025-09-09,2025-09-09 11:25:00
907,32,HaiPhong,4551375.0,CANCELLED,2025-01-26,2025-01-26 17:22:00
2864,108,CanTho,2984805.0,SHIPPING,2025-10-13,2025-10-13 03:17:00
2858,169,CanTho,6320598.0,SHIPPING,2025-06-12,2025-06-12 06:51:00
1205,44,HaNoi,6182696.0,CANCELLED,2025-08-25,2025-08-26 08:49:00
957,69,HaiPhong,3075985.0,CANCELLED,2025-08-02,2025-08-02 08:47:00
1998,177,CanTho,179007.0,CANCELLED,2025-02-10,2025-02-10 13:53:00
1165,77,NgheAn,1587085.0,CANCELLED,2025-01-20,2025-01-20 12:08:00
1826,83,HaNoi,3557670.0,COMPLETED,2025-08-17,2025-08-17 21:06:00
1748,47,CanTho,13270928.0,SHIPPING,2025-06-01,2025-06-01 23:45:00
2071,80,HoChiMinh,14390331.0,CANCELLED,2025-07-04,2025-07-04 19:48:00
753,98,HaiPhong,15167161.0,CANCELLED,2025-06-10,2025-06-10 17:09:00
1554,200,CanTho,6388733.0,Shipping,2025-06-23,2025-06-23 09:07:00
2038,119,DaNang,17556242.0,SHIPPING,2025-07-03,2025-07-03 23:48:00
207,62,HaiPhong,8286438.0,COMPLETED,2025-08-01,2025-08-01 18:09:00
2406,166,DaNang,15137469.0,CANCELLED,2025-10-21,2025-10-21 11:54:00
1927,87,HoChiMinh,13825907.0,COMPLETED,2025-01-31,2025-01-31 14:20:00
940,80,CanTho,16223619.0,SHIPPING,2025-10-16,2025-10-16 20:27:00
2937,261,HaNoi,12870802.0,PENDING,2025-10-25,2025-10-25 07:46:00
2795,145,HoChiMinh,9311858.0,COMPLETED,2025-03-11,2025-03-11 15:51:00
1744,169,CanTho,6664620.0,COMPLETED,2025-09-19,2025-09-19 19:37:00
1972,45,HaNoi,6120950.0,PENDING,2025-07-08,2025-07-08 03:55:00
1731,65,HaiPhong,13554760.0,CANCELLED,2025-04-30,2025-04-30 00:51:00
1116,34,HaNoi,19648076.0,SHIPPING,2025-08-18,2025-08-18 09:50:00
1933,148,HaiPhong,3747498.0,PENDING,2025-05-25,2025-05-25 15:46:00
1563,54,DaNang,12774347.0,CANCELLED,2025-10-18,2025-10-18 15:46:00
319,174,HaNoi,14081580.0,CANCELLED,2025-07-29,2025-07-29 05:55:00
2833,176,HaiPhong,3380802.0,COMPLETED,2025-02-04,2025-02-04 14:58:00
2126,120,NgheAn,15559610.0,pending,2025-10-22,2025-10-22 13:47:00
2047,115,CanTho,15269850.0,PENDING,2025-10-01,2025-10-01 05:30:00
1684,179,NgheAn,7392435.0,COMPLETED,2025-05-15,2025-05-15 22:25:00
2293,84,HaNoi,9764355.0,COMPLETED,2025-05-05,2025-05-05 01:32:00
772,176,DaNang,12464163.0,COMPLETED,2025-03-26,2025-03-26 05:51:00
2358,175,CanTho,3112199.0,SHIPPING,2025-01-24,2025-01-24 03:37:00
1663,64,HaiPhong,10174046.0,PENDING,2025-07-28,2025-07-28 11:16:00
1068,81,NgheAn,-108268,CANCELLED,2025-03-06,2025-03-06 22:06:00
315,56,DaNang,10092529.0,CANCELLED,2025-02-23,2025-02-23 08:33:00
394,22,NgheAn,15912956.0,CANCELLED,2025-04-14,2025-04-14 13:16:00
880,27,DaNang,9302632.0,COMPLETED,2025-07-24,2025-07-24 14:25:00
448,56,HoChiMinh,13232809.0,COMPLETED,2025-07-14,2025-07-14 08:04:00
2878,59,CanTho,10242871.0,SHIPPING,2025-02-15,2025-02-15 11:18:00
1834,68,HoChiMinh,6127033.0,CANCELLED,,2025-03-30 23:50:00
861,164,DaNang,1599778.0,PENDING,2025-10-27,2025-10-27 12:22:00
1246,71,CanTho,9925898.0,CANCELLED,2025-01-31,2025-01-31 06:21:00
2549,188,HaNoi,10386780.0,CANCELLED,,2025-04-04 23:04:00
1986,126,HoChiMinh,17576067.0,PENDING,2025-04-25,2025-04-25 16:36:00
2877,173,CanTho,17647730.0,SHIPPING,2025-02-05,2025-02-05 12:04:00
1744,169,CanTho,18346255.0,PENDING,2025-09-19,2025-09-20 01:37:00
2048,7,HaiPhong,14866988.0,PENDING,2025-03-02,2025-03-03 11:12:00
1982,193,HoChiMinh,18719363.0,SHIPPING,2025-03-25,2025-03-25 21:44:00
548,108,HaNoi,6772674.0,Pending,2025-01-30,2025-01-30 10:35:00
2048,7,HaiPhong,9365408.0,SHIPPING,2025-03-02,2025-03-02 21:12:00
2402,131,HoChiMinh,9417287.0,PENDING,2025-01-11,2025-01-11 04:51:00
2919,101,HoChiMinh,15631857.0,SHIPPING,2025-06-15,2025-06-15 00:10:00
1125,93,NgheAn,10324989.0,CANCELLED,2025-10-23,2025-10-23 18:05:00
2274,69,CanTho,,CANCELLED,2025-06-19,2025-06-19 07:39:00
1086,27,CanTho,8780393.0,Cancelled,2025-01-04,2025-01-04 13:14:00
2896,173,HoChiMinh,1441447.0,CANCELLED,2025-06-14,2025-06-14 03:01:00
2238,115,HoChiMinh,14253640.0,CANCELLED,2025-06-30,2025-06-30 23:27:00
1712,189,NgheAn,15690831.0,CANCELLED,2025-04-18,2025-04-18 13:32:00
2513,132,HoChiMinh,18114117.0,SHIPPING,2025-07-25,2025-07-25 00:35:00
2105,78,NgheAn,11873101.0,SHIPPING,2025-10-19,2025-10-19 03:01:00
2537,85,CanTho,4905022.0,PENDING,2025-03-02,2025-03-02 10:44:00
732,25,HaNoi,7704324.0,COMPLETED,2025-03-21,2025-03-21 02:17:00
740,56,NgheAn,19954567.0,CANCELLED,2025-10-25,2025-10-25 16:57:00
131,108,HoChiMinh,9399216.0,CANCELLED,2025-01-14,2025-01-14 21:53:00
2232,27,HaiPhong,19904725.0,COMPLETED,2025-05-11,2025-05-11 01:56:00
1743,38,HoChiMinh,4145551.0,CANCELLED,2025-01-06,2025-01-07 11:04:00
1703,19,NgheAn,2275125.0,completed,2025-08-22,2025-08-22 03:06:00
1217,9,DaNang,16094142.0,CANCELLED,2025-01-26,2025-01-26 13:03:00
1598,171,HaiPhong,,SHIPPING,2025-04-25,2025-04-25 06:59:00
1007,11,DaNang,13047196.0,SHIPPING,2025-07-14,2025-07-14 09:17:00
124,190,HoChiMinh,15947281.0,SHIPPING,2025-03-31,2025-03-31 18:41:00
1353,152,HaNoi,5128758.0,COMPLETED,2025-04-24,2025-04-24 01:36:00
2028,159,HaiPhong,2846682.0,PENDING,2025-08-24,2025-08-24 01:30:00
2649,25,HaiPhong,14906906.0,COMPLETED,2025-10-02,2025-10-02 22:38:00
2480,78,HaNoi,13520087.0,COMPLETED,2025-07-11,2025-07-11 15:15:00
2101,49,HoChiMinh,17752152.0,PENDING,2025-09-04,2025-09-04 17:22:00
1950,44,DaNang,15868937.0,COMPLETED,2025-07-23,2025-07-23 03:42:00
2769,10,HoChiMinh,8604563.0,PENDING,,2025-05-30 00:15:00
1677,15,HaNoi,18448240.0,COMPLETED,2025-09-18,2025-09-18 12:07:00
294,31,DaNang,15875464.0,PENDING,2025-04-07,2025-04-07 06:50:00
2030,15,HaiPhong,19189145.0,CANCELLED,2025-01-26,2025-01-26 04:25:00
2243,91,HaNoi,5757838.0,CANCELLED,2025-10-21,2025-10-21 06:40:00
385,112,HaiPhong,3202360.0,COMPLETED,2025-07-03,2025-07-03 07:31:00
416,38,DaNang,1408857.0,SHIPPING,2025-07-15,2025-07-15 16:09:00
2307,141,NgheAn,508951.0,SHIPPING,2025-04-08,2025-04-08 09:44:00
368,27,HaNoi,12893391.0,COMPLETED,2025-06-22,2025-06-22 23:02:00
1788,173,HoChiMinh,8925309.0,SHIPPING,2025-01-25,2025-01-25 14:05:00
2486,68,HoChiMinh,9905737.0,CANCELLED,2025-09-24,2025-09-24 03:48:00
2421,117,NgheAn,19673075.0,CANCELLED,2025-03-26,2025-03-27 08:57:00
534,33,HaiPhong,10576287.0,CANCELLED,2025-08-24,2025-08-24 05:45:00
1341,119,HaNoi,19563065.0,COMPLETED,2025-07-18,2025-07-18 03:44:00
2625,34,CanTho,4364226.0,SHIPPING,2025-08-16,2025-08-16 07:53:00
2224,59,NgheAn,7195059.0,COMPLETED,2025-02-12,2025-02-12 22:41:00
2389,82,DaNang,5597931.0,SHIPPING,2025-07-08,2025-07-08 15:29:00
1184,89,HaNoi,10366618.0,SHIPPING,2025-10-23,2025-10-23 16:42:00
1056,51,HaiPhong,14852483.0,SHIPPING,2025-06-28,2025-06-30 04:56:00
2978,178,DaNang,8729307.0,PENDING,2025-01-07,2025-01-07 14:55:00
2471,135,HaiPhong,7831880.0,COMPLETED,2025-06-26,2025-06-26 19:59:00
860,112,HaNoi,11496965.0,COMPLETED,2025-03-25,2025-03-25 16:31:00
668,195,CanTho,8735452.0,CANCELLED,2025-06-01,2025-06-01 09:15:00
774,176,DaNang,13091548.0,Completed,2025-08-17,2025-08-17 09:52:00
1465,124,CanTho,11605257.0,CANCELLED,2025-01-05,2025-01-05 00:34:00
2662,60,CanTho,14753077.0,Pending,2025-04-01,2025-04-01 23:44:00
2602,88,NgheAn,11413450.0,PENDING,2025-01-29,2025-01-29 09:33:00
1892,26,HaNoi,18813331.0,Completed,2025-02-18,2025-02-18 19:34:00
2413,316,NgheAn,4938048.0,PENDING,2025-09-22,2025-09-22 06:02:00
509,140,CanTho,16726631.0,SHIPPING,2025-08-01,2025-08-01 12:21:00
2960,55,CanTho,0,PENDING,2025-06-27,2025-06-27 15:09:00
2125,113,DaNang,5965104.0,COMPLETED,2025-02-01,2025-02-02 17:31:00
2098,176,HoChiMinh,,PENDING,2025-06-26,2025-06-26 00:42:00
1728,164,HaNoi,13489784.0,SHIPPING,2025-13-40,2025-01-24 02:53:00
2067,108,NgheAn,5708998.0,shipping,2025-08-24,2025-08-24 19:23:00
693,172,HaNoi,15592935.0,PENDING,2025-04-09,2025-04-09 16:03:00
1866,82,HaiPhong,6537059.0,COMPLETED,2025-08-08,2025-08-08 17:44:00
233,152,DaNang,3532089.0,PENDING,2025-07-20,2025-07-20 06:59:00
1912,141,CanTho,17064028.0,CANCELLED,2025-07-04,2025-07-04 23:58:00
1309,86,HoChiMinh,19572099.0,SHIPPING,2025-13-40,2025-08-19 12:36:00
531,149,HaNoi,17674334.0,CANCELLED,2025-02-21,2025-02-21 15:33:00
1361,129,HaiPhong,19993129.0,PENDING,2025-01-12,2025-01-12 20:51:00
943,28,HoChiMinh,10603066.0,COMPLETED,2025-08-08,2025-08-08 23:45:00
859,1,NgheAn,16769175.0,cancelled,2025-06-01,2025-06-01 09:34:00
2226,61,CanTho,5607415.0,pending,2025-02-04,2025-02-04 21:14:00
890,16,CanTho,12943814.0,CANCELLED,2025-05-05,2025-05-05 10:34:00
2119,26,HoChiMinh,5459584.0,CANCELLED,2025-05-24,2025-05-24 10:11:00
298,25,HaNoi,2182161.0,PENDING,2025-02-11,2025-02-11 23:27:00
2455,132,HoChiMinh,448270.0,PENDING,2025-03-13,2025-03-13 09:44:00
2398,69,DaNang,3366276.0,PENDING,2025-13-40,2025-06-20 09:21:00
1606,102,DaNang,4614709.0,PENDING,2025-06-25,2025-06-25 06:26:00
2848,144,HaNoi,3972455.0,COMPLETED,2025-06-01,2025-06-01 16:17:00
527,50,HoChiMinh,11797823.0,CANCELLED,2025-04-24,2025-04-24 13:59:00
2718,406,DaNang,15926704.0,SHIPPING,2025-05-08,2025-05-08 17:28:00
1738,137,DaNang,7964713.0,CANCELLED,2025-07-12,2025-07-12 06:16:00
129,167,DaNang,10327466.0,COMPLETED,2025-06-17,2025-06-17 09:54:00
2476,52,HaiPhong,18544958.0,SHIPPING,2025-07-02,2025-07-02 09:15:00
2372,106,HaNoi,13157550.0,COMPLETED,2025-09-14,2025-09-14 14:11:00
1322,41,HoChiMinh,17860720.0,Cancelled,2025-04-07,2025-04-07 16:45:00
2802,64,DaNang,16194010.0,COMPLETED,2025-07-03,2025-07-05 09:42:00
1571,79,HoChiMinh,18124420.0,CANCELLED,2025-09-19,2025-09-19 19:38:00
1529,49,DaNang,3411023.0,COMPLETED,2025-02-19,2025-02-19 15:31:00
1585,100,HoChiMinh,0,COMPLETED,2025-08-24,2025-08-24 03:18:00
1277,3,NgheAn,9745488.0,PENDING,2025-03-31,2025-03-31 12:01:00
1719,53,HoChiMinh,5564639.0,PENDING,2025-06-28,2025-06-28 20:48:00
2233,315,DaNang,1589399.0,PENDING,2025-07-22,2025-07-22 07:02:00
1561,174,HoChiMinh,12532137.0,COMPLETED,2025-07-26,2025-07-26 14:14:00
2473,195,NgheAn,3651390.0,SHIPPING,2025-08-21,2025-08-21 18:53:00
189,34,NgheAn,15765199.0,PENDING,,2025-04-22 16:37:00
2746,84,DaNang,14276152.0,PENDING,2025-10-19,2025-10-19 14:30:00
971,4,HaNoi,1637587.0,COMPLETED,2025-06-29,2025-06-29 18:19:00
2006,184,DaNang,14624307.0,CANCELLED,2025-05-27,2025-05-27 12:02:00
1803,103,NgheAn,16992336.0,PENDING,2025-02-23,2025-02-23 00:44:00
2203,56,DaNang,1878940.0,pending,2025-05-18,2025-05-18 06:43:00
2481,15,HoChiMinh,6883587.0,CANCELLED,2025-02-11,2025-02-11 06:45:00
1929,173,HaNoi,4449374.0,COMPLETED,2025-07-03,2025-07-03 02:41:00
2855,93,CanTho,12576964.0,CANCELLED,2025-05-14,2025-05-14 15:37:00
2491,21,NgheAn,13562587.0,COMPLETED,2025-07-06,2025-07-06 10:09:00
2666,113,NgheAn,6549752.0,COMPLETED,2025-02-02,2025-02-02 23:42:00
1424,107,HoChiMinh,19135650.0,CANCELLED,2025-09-09,2025-09-09 11:03:00
1619,162,NgheAn,6541037.0,Cancelled,2025-01-31,2025-01-31 10:14:00
1893,27,CanTho,4690988.0,CANCELLED,2025-03-27,2025-03-27 20:40:00
178,19,HaiPhong,18709767.0,COMPLETED,2025-01-07,2025-01-07 04:02:00
2951,102,NgheAn,10133893.0,PENDING,2025-06-01,2025-06-01 20:04:00
501,540,CanTho,14995495.0,PENDING,2025-09-19,2025-09-19 22:00:00
223,196,HoChiMinh,12758494.0,PENDING,2025-09-03,2025-09-03 09:17:00
1642,39,CanTho,19317014.0,CANCELLED,2025-04-23,2025-04-23 15:57:00
1450,143,HoChiMinh,15451341.0,CANCELLED,2025-09-25,2025-09-25 23:04:00
1708,101,CanTho,7210952.0,CANCELLED,2025-10-04,2025-10-04 14:14:00
2117,53,HaNoi,16197921.0,CANCELLED,2025-02-23,2025-02-23 13:41:00
1204,25,HaiPhong,13601844.0,CANCELLED,2025-03-27,2025-03-27 10:33:00
2994,44,DaNang,17631128.0,CANCELLED,2025-06-18,2025-06-18 04:40:00
143,45,HoChiMinh,4408263.0,COMPLETED,2025-02-13,2025-02-13 04:25:00
1867,57,HoChiMinh,17041511.0,PENDING,2025-01-13,2025-01-13 09:41:00
2199,39,HaiPhong,19508853.0,COMPLETED,2025-08-18,2025-08-18 21:12:00
2457,368,CanTho,14689586.0,SHIPPING,2025-07-19,2025-07-19 09:38:00
2697,184,HoChiMinh,13874366.0,COMPLETED,2025-05-26,2025-05-26 11:16:00
978,161,HaiPhong,3206835.0,CANCELLED,2025-07-10,2025-07-10 13:41:00
950,193,HoChiMinh,1030167.0,SHIPPING,2025-07-19,2025-07-19 18:14:00
1259,101,HaiPhong,13924926.0,PENDING,2025-05-18,2025-05-18 15:49:00
2912,150,HoChiMinh,8315387.0,SHIPPING,2025-06-29,2025-06-30 03:45:00
1844,16,CanTho,2786281.0,COMPLETED,2025-09-29,2025-09-29 05:08:00
2991,73,DaNang,10396576.0,COMPLETED,2025-03-08,2025-03-08 00:02:00
440,187,NgheAn,5483668.0,CANCELLED,2025-08-14,2025-08-14 16:22:00
1133,625,CanTho,1863444.0,CANCELLED,2025-01-26,2025-01-26 00:56:00
2558,89,CanTho,19880109.0,SHIPPING,2025-06-25,2025-06-25 21:30:00
2539,51,HoChiMinh,17346445.0,COMPLETED,2025-03-22,2025-03-22 20:03:00
550,26,CanTho,15716307.0,SHIPPING,2025-02-14,2025-02-14 20:29:00
1513,5,NgheAn,9461508.0,COMPLETED,2025-06-17,2025-06-19 02:27:00
2329,135,HaNoi,17040273.0,COMPLETED,2025-04-29,2025-04-29 11:10:00
2700,133,NgheAn,7998088.0,SHIPPING,2025-02-07,2025-02-07 07:17:00
2208,96,HaNoi,14697368.0,COMPLETED,2025-03-03,2025-03-03 23:57:00
1414,56,CanTho,-413691,CANCELLED,2025-08-30,2025-08-30 11:19:00
